ID	Batiment	Momentjour	Face	Emplacement	Bait	Age_building	Date	Tunder_mean	Tground_mean	xcoord	ycoord
S11afternoonNA3thon	S11	afternoon	N	A3	thon	39	7	27.3	27.5	730276.2534	5831679.097
S11afternoonNA4miel	S11	afternoon	N	A4	miel	39	7	27.3	27.5	730280.1699	5831678.436
S11afternoonNA4thon	S11	afternoon	N	A4	thon	39	7	27.3	27.5	730280.1699	5831678.436
S11afternoonNA5miel	S11	afternoon	N	A5	miel	39	7	27.3	27.5	730284.1881	5831677.47
S11afternoonNA5thon	S11	afternoon	N	A5	thon	39	7	27.3	27.5	730284.1881	5831677.47
S11afternoonNB1miel	S11	afternoon	N	B1	miel	39	7	27.3	27.5	730268.8783	5831680.42
S11afternoonNB1thon	S11	afternoon	N	B1	thon	39	7	27.3	27.5	730268.8783	5831680.42
S11afternoonNB2miel	S11	afternoon	N	B2	miel	39	7	27.3	27.5	730271.7775	5831682.403
S11afternoonNB2thon	S11	afternoon	N	B2	thon	39	7	27.3	27.5	730271.7775	5831682.403
S11afternoonNB3miel	S11	afternoon	N	B3	miel	39	7	27.3	27.5	730275.7957	5831682.861
S11afternoonNB3thon	S11	afternoon	N	B3	thon	39	7	27.3	27.5	730275.7957	5831682.861
S11afternoonNB4miel	S11	afternoon	N	B4	miel	39	7	27.3	27.5	730281.238	5831681.742
S11afternoonNB4thon	S11	afternoon	N	B4	thon	39	7	27.3	27.5	730281.238	5831681.742
S11afternoonNB5miel	S11	afternoon	N	B5	miel	39	7	27.3	27.5	730286.1717	5831679.555
S11afternoonNB5thon	S11	afternoon	N	B5	thon	39	7	27.3	27.5	730286.1717	5831679.555
S11afternoonSA1miel	S11	afternoon	S	A1	miel	39	7	32.4	33.7	730272.8057	5831643.407
S11afternoonSA1thon	S11	afternoon	S	A1	thon	39	7	32.4	33.7	730272.8057	5831643.407
S11afternoonSA2miel	S11	afternoon	S	A2	miel	39	7	32.4	33.7	730269.7539	5831644.068
S11afternoonSA2thon	S11	afternoon	S	A2	thon	39	7	32.4	33.7	730269.7539	5831644.068
S11afternoonSA3miel	S11	afternoon	S	A3	miel	39	7	32.4	33.7	730266.7529	5831644.78
S11afternoonSA3thon	S11	afternoon	S	A3	thon	39	7	32.4	33.7	730266.7529	5831644.78
S11afternoonSA4miel	S11	afternoon	S	A4	miel	39	7	32.4	33.7	730263.5486	5831645.645
S11afternoonSA4thon	S11	afternoon	S	A4	thon	39	7	32.4	33.7	730263.5486	5831645.645
S11afternoonSA5miel	S11	afternoon	S	A5	miel	39	7	32.4	33.7	730260.4459	5831646.408
S11afternoonSA5thon	S11	afternoon	S	A5	thon	39	7	32.4	33.7	730260.4459	5831646.408
S11afternoonSB1miel	S11	afternoon	S	B1	miel	39	7	32.4	33.7	730272.2462	5831640.151
S11afternoonSB1thon	S11	afternoon	S	B1	thon	39	7	32.4	33.7	730272.2462	5831640.151
S11afternoonSB2miel	S11	afternoon	S	B2	miel	39	7	32.4	33.7	730268.9401	5831640.762
S11afternoonSB2thon	S11	afternoon	S	B2	thon	39	7	32.4	33.7	730268.9401	5831640.762
S11afternoonSB3miel	S11	afternoon	S	B3	miel	39	7	32.4	33.7	730265.9391	5831641.626
S11afternoonSB3thon	S11	afternoon	S	B3	thon	39	7	32.4	33.7	730265.9391	5831641.626
S11afternoonSB4miel	S11	afternoon	S	B4	miel	39	7	32.4	33.7	730262.7856	5831642.389
S11afternoonSB4thon	S11	afternoon	S	B4	thon	39	7	32.4	33.7	730262.7856	5831642.389
S11afternoonSB5miel	S11	afternoon	S	B5	miel	39	7	32.4	33.7	730259.6321	5831643.254
S11afternoonSB5thon	S11	afternoon	S	B5	thon	39	7	32.4	33.7	730259.6321	5831643.254
S11afternoonWA1miel	S11	afternoon	W	A1	miel	39	7	28.3	28.4	730261.1967	5831654.5
S11afternoonWA1thon	S11	afternoon	W	A1	thon	39	7	28.3	28.4	730261.1967	5831654.5
S11afternoonWA2miel	S11	afternoon	W	A2	miel	39	7	28.3	28.4	730262.2648	5831659.179
S11afternoonWA2thon	S11	afternoon	W	A2	thon	39	7	28.3	28.4	730262.2648	5831659.179
S11afternoonWA3miel	S11	afternoon	W	A3	miel	39	7	28.3	28.4	730263.3838	5831663.961
S11afternoonWA3thon	S11	afternoon	W	A3	thon	39	7	28.3	28.4	730263.3838	5831663.961
S11afternoonWA4miel	S11	afternoon	W	A4	miel	39	7	28.3	28.4	730264.5537	5831668.386
S11afternoonWA4thon	S11	afternoon	W	A4	thon	39	7	28.3	28.4	730264.5537	5831668.386
S11afternoonWA5miel	S11	afternoon	W	A5	miel	39	7	28.3	28.4	730265.5201	5831672.607
S11afternoonWA5thon	S11	afternoon	W	A5	thon	39	7	28.3	28.4	730265.5201	5831672.607
S11afternoonWB1miel	S11	afternoon	W	B1	miel	39	7	28.3	28.4	730257.0259	5831655.721
S11afternoonWB1thon	S11	afternoon	W	B1	thon	39	7	28.3	28.4	730257.0259	5831655.721
S11afternoonWB2miel	S11	afternoon	W	B2	miel	39	7	28.3	28.4	730258.094	5831660.349
S11afternoonWB2thon	S11	afternoon	W	B2	thon	39	7	28.3	28.4	730258.094	5831660.349
S11afternoonWB3miel	S11	afternoon	W	B3	miel	39	7	28.3	28.4	730259.3656	5831664.978
S11afternoonWB3thon	S11	afternoon	W	B3	thon	39	7	28.3	28.4	730259.3656	5831664.978
S11afternoonWB4miel	S11	afternoon	W	B4	miel	39	7	28.3	28.4	730260.4337	5831669.301
S11afternoonWB4thon	S11	afternoon	W	B4	thon	39	7	28.3	28.4	730260.4337	5831669.301
S11afternoonWB5miel	S11	afternoon	W	B5	miel	39	7	28.3	28.4	730261.6036	5831673.574
S11afternoonWB5thon	S11	afternoon	W	B5	thon	39	7	28.3	28.4	730261.6036	5831673.574
S11morningEA1miel	S11	morning	E	A1	miel	39	2	21.7	22.1	730285.0575	5831661.119
S11morningEA1thon	S11	morning	E	A1	thon	39	2	21.7	22.1	730285.0575	5831661.119
S11morningEA2miel	S11	morning	E	A2	miel	39	2	21.7	22.1	730277.2143	5831659.618
S11morningEA2thon	S11	morning	E	A2	thon	39	2	21.7	22.1	730277.2143	5831659.618
S11morningEA3miel	S11	morning	E	A3	miel	39	2	21.7	22.1	730276.4616	5831656.439
S11morningEA3thon	S11	morning	E	A3	thon	39	2	21.7	22.1	730276.4616	5831656.439
S11morningEA4miel	S11	morning	E	A4	miel	39	2	21.7	22.1	730275.5461	5831651.862
S11morningEA4thon	S11	morning	E	A4	thon	39	2	21.7	22.1	730275.5461	5831651.862
S11morningEA5miel	S11	morning	E	A5	miel	39	2	21.7	22.1	730274.6814	5831647.182
S11morningEA5thon	S11	morning	E	A5	thon	39	2	21.7	22.1	730274.6814	5831647.182
S11morningEB1miel	S11	morning	E	B1	miel	39	2	21.7	22.1	730289.5334	5831660.356
S11morningEB1thon	S11	morning	E	B1	thon	39	2	21.7	22.1	730289.5334	5831660.356
S11morningEB2miel	S11	morning	E	B2	miel	39	2	21.7	22.1	730282.3617	5831659.288
S11morningEB2thon	S11	morning	E	B2	thon	39	2	21.7	22.1	730282.3617	5831659.288
S11morningEB3miel	S11	morning	E	B3	miel	39	2	21.7	22.1	730281.6497	5831655.371
S11morningEB3thon	S11	morning	E	B3	thon	39	2	21.7	22.1	730281.6497	5831655.371
S11morningEB4miel	S11	morning	E	B4	miel	39	2	21.7	22.1	730280.7341	5831650.845
S11morningEB4thon	S11	morning	E	B4	thon	39	2	21.7	22.1	730280.7341	5831650.845
S11morningEB5miel	S11	morning	E	B5	miel	39	2	21.7	22.1	730280.2255	5831646.165
S11morningEB5thon	S11	morning	E	B5	thon	39	2	21.7	22.1	730280.2255	5831646.165
S11morningNA1miel	S11	morning	N	A1	miel	39	2	20.6	21.1	730268.9291	5831676.198
S11morningNA1thon	S11	morning	N	A1	thon	39	2	20.6	21.1	730268.9291	5831676.198
S11morningNA2miel	S11	morning	N	A2	miel	39	2	20.6	21.1	730271.9301	5831678.894
S11morningNA2thon	S11	morning	N	A2	thon	39	2	20.6	21.1	730271.9301	5831678.894
S11morningNA3miel	S11	morning	N	A3	miel	39	2	20.6	21.1	730276.2534	5831679.097
S11morningNA3thon	S11	morning	N	A3	thon	39	2	20.6	21.1	730276.2534	5831679.097
S11morningNA4miel	S11	morning	N	A4	miel	39	2	20.6	21.1	730280.1699	5831678.436
S11morningNA4thon	S11	morning	N	A4	thon	39	2	20.6	21.1	730280.1699	5831678.436
S11morningNA5miel	S11	morning	N	A5	miel	39	2	20.6	21.1	730284.1881	5831677.47
S11morningNA5thon	S11	morning	N	A5	thon	39	2	20.6	21.1	730284.1881	5831677.47
S11morningNB1miel	S11	morning	N	B1	miel	39	2	20.6	21.1	730268.8783	5831680.42
S11morningNB1thon	S11	morning	N	B1	thon	39	2	20.6	21.1	730268.8783	5831680.42
S11morningNB2miel	S11	morning	N	B2	miel	39	2	20.6	21.1	730271.7775	5831682.403
S11morningNB2thon	S11	morning	N	B2	thon	39	2	20.6	21.1	730271.7775	5831682.403
S11morningNB3miel	S11	morning	N	B3	miel	39	2	20.6	21.1	730275.7957	5831682.861
S11morningNB3thon	S11	morning	N	B3	thon	39	2	20.6	21.1	730275.7957	5831682.861
S11morningNB4miel	S11	morning	N	B4	miel	39	2	20.6	21.1	730281.238	5831681.742
S11morningNB4thon	S11	morning	N	B4	thon	39	2	20.6	21.1	730281.238	5831681.742
S11morningNB5miel	S11	morning	N	B5	miel	39	2	20.6	21.1	730286.1717	5831679.555
S11morningNB5thon	S11	morning	N	B5	thon	39	2	20.6	21.1	730286.1717	5831679.555
S11morningSA1miel	S11	morning	S	A1	miel	39	2	19.4	18.8	730272.8057	5831643.407
S11morningSA1thon	S11	morning	S	A1	thon	39	2	19.4	18.8	730272.8057	5831643.407
S11morningSA2miel	S11	morning	S	A2	miel	39	2	19.4	18.8	730269.7539	5831644.068
S11morningSA2thon	S11	morning	S	A2	thon	39	2	19.4	18.8	730269.7539	5831644.068
S11morningSA3miel	S11	morning	S	A3	miel	39	2	19.4	18.8	730266.7529	5831644.78
S11morningSA3thon	S11	morning	S	A3	thon	39	2	19.4	18.8	730266.7529	5831644.78
S11morningSA4miel	S11	morning	S	A4	miel	39	2	19.4	18.8	730263.5486	5831645.645
S11morningSA4thon	S11	morning	S	A4	thon	39	2	19.4	18.8	730263.5486	5831645.645
S11morningSA5miel	S11	morning	S	A5	miel	39	2	19.4	18.8	730260.4459	5831646.408
S11morningSA5thon	S11	morning	S	A5	thon	39	2	19.4	18.8	730260.4459	5831646.408
S11morningSB1miel	S11	morning	S	B1	miel	39	2	19.4	18.8	730272.2462	5831640.151
S11morningSB1thon	S11	morning	S	B1	thon	39	2	19.4	18.8	730272.2462	5831640.151
S11morningSB2miel	S11	morning	S	B2	miel	39	2	19.4	18.8	730268.9401	5831640.762
S11morningSB2thon	S11	morning	S	B2	thon	39	2	19.4	18.8	730268.9401	5831640.762
S11morningSB3miel	S11	morning	S	B3	miel	39	2	19.4	18.8	730265.9391	5831641.626
S11morningSB3thon	S11	morning	S	B3	thon	39	2	19.4	18.8	730265.9391	5831641.626
S11morningSB4miel	S11	morning	S	B4	miel	39	2	19.4	18.8	730262.7856	5831642.389
S11morningSB4thon	S11	morning	S	B4	thon	39	2	19.4	18.8	730262.7856	5831642.389
S11morningSB5miel	S11	morning	S	B5	miel	39	2	19.4	18.8	730259.6321	5831643.254
S11morningSB5thon	S11	morning	S	B5	thon	39	2	19.4	18.8	730259.6321	5831643.254
S11morningWA1miel	S11	morning	W	A1	miel	39	2	19.3	18.7	730261.1967	5831654.5
S11morningWA1thon	S11	morning	W	A1	thon	39	2	19.3	18.7	730261.1967	5831654.5
S11morningWA2miel	S11	morning	W	A2	miel	39	2	19.3	18.7	730262.2648	5831659.179
S11morningWA2thon	S11	morning	W	A2	thon	39	2	19.3	18.7	730262.2648	5831659.179
S11morningWA3miel	S11	morning	W	A3	miel	39	2	19.3	18.7	730263.3838	5831663.961
S11morningWA3thon	S11	morning	W	A3	thon	39	2	19.3	18.7	730263.3838	5831663.961
S11morningWA4miel	S11	morning	W	A4	miel	39	2	19.3	18.7	730264.5537	5831668.386
S11morningWA4thon	S11	morning	W	A4	thon	39	2	19.3	18.7	730264.5537	5831668.386
S11morningWA5miel	S11	morning	W	A5	miel	39	2	19.3	18.7	730265.5201	5831672.607
S11morningWA5thon	S11	morning	W	A5	thon	39	2	19.3	18.7	730265.5201	5831672.607
S11morningWB1miel	S11	morning	W	B1	miel	39	2	19.3	18.7	730257.0259	5831655.721
S11morningWB1thon	S11	morning	W	B1	thon	39	2	19.3	18.7	730257.0259	5831655.721
S11morningWB2miel	S11	morning	W	B2	miel	39	2	19.3	18.7	730258.094	5831660.349
S11morningWB2thon	S11	morning	W	B2	thon	39	2	19.3	18.7	730258.094	5831660.349
S11morningWB3miel	S11	morning	W	B3	miel	39	2	19.3	18.7	730259.3656	5831664.978
S11morningWB3thon	S11	morning	W	B3	thon	39	2	19.3	18.7	730259.3656	5831664.978
S11morningWB4miel	S11	morning	W	B4	miel	39	2	19.3	18.7	730260.4337	5831669.301
S11morningWB4thon	S11	morning	W	B4	thon	39	2	19.3	18.7	730260.4337	5831669.301
S11morningWB5miel	S11	morning	W	B5	miel	39	2	19.3	18.7	730261.6036	5831673.574
S11morningWB5thon	S11	morning	W	B5	thon	39	2	19.3	18.7	730261.6036	5831673.574
S11noonEA1miel	S11	noon	E	A1	miel	39	4	25.5	26.35	730285.0575	5831661.119
S11noonEA1thon	S11	noon	E	A1	thon	39	4	25.5	26.35	730285.0575	5831661.119
S11noonEA2miel	S11	noon	E	A2	miel	39	4	25.5	26.35	730277.2143	5831659.618
S11noonEA2thon	S11	noon	E	A2	thon	39	4	25.5	26.35	730277.2143	5831659.618
S11noonEA3miel	S11	noon	E	A3	miel	39	4	25.5	26.35	730276.4616	5831656.439
S11noonEA3thon	S11	noon	E	A3	thon	39	4	25.5	26.35	730276.4616	5831656.439
S11noonEA4miel	S11	noon	E	A4	miel	39	4	25.5	26.35	730275.5461	5831651.862
S11noonEA4thon	S11	noon	E	A4	thon	39	4	25.5	26.35	730275.5461	5831651.862
S11noonEA5miel	S11	noon	E	A5	miel	39	4	25.5	26.35	730274.6814	5831647.182
S11noonEA5thon	S11	noon	E	A5	thon	39	4	25.5	26.35	730274.6814	5831647.182
S11noonEB1miel	S11	noon	E	B1	miel	39	4	25.5	26.35	730289.5334	5831660.356
S11noonEB1thon	S11	noon	E	B1	thon	39	4	25.5	26.35	730289.5334	5831660.356
S11noonEB2miel	S11	noon	E	B2	miel	39	4	25.5	26.35	730282.3617	5831659.288
S11noonEB2thon	S11	noon	E	B2	thon	39	4	25.5	26.35	730282.3617	5831659.288
S11noonEB3miel	S11	noon	E	B3	miel	39	4	25.5	26.35	730281.6497	5831655.371
S11noonEB3thon	S11	noon	E	B3	thon	39	4	25.5	26.35	730281.6497	5831655.371
S11noonEB4miel	S11	noon	E	B4	miel	39	4	25.5	26.35	730280.7341	5831650.845
S11noonEB4thon	S11	noon	E	B4	thon	39	4	25.5	26.35	730280.7341	5831650.845
S11noonEB5miel	S11	noon	E	B5	miel	39	4	25.5	26.35	730280.2255	5831646.165
S11noonEB5thon	S11	noon	E	B5	thon	39	4	25.5	26.35	730280.2255	5831646.165
S11noonNA1miel	S11	noon	N	A1	miel	39	4	28.05	31.15	730268.9291	5831676.198
S11noonNA1thon	S11	noon	N	A1	thon	39	4	28.05	31.15	730268.9291	5831676.198
S11noonNA2miel	S11	noon	N	A2	miel	39	4	28.05	31.15	730271.9301	5831678.894
S11noonNA2thon	S11	noon	N	A2	thon	39	4	28.05	31.15	730271.9301	5831678.894
S11noonNA3miel	S11	noon	N	A3	miel	39	4	28.05	31.15	730276.2534	5831679.097
S11noonNA3thon	S11	noon	N	A3	thon	39	4	28.05	31.15	730276.2534	5831679.097
S11noonNA4miel	S11	noon	N	A4	miel	39	4	28.05	31.15	730280.1699	5831678.436
S11noonNA4thon	S11	noon	N	A4	thon	39	4	28.05	31.15	730280.1699	5831678.436
S11noonNA5miel	S11	noon	N	A5	miel	39	4	28.05	31.15	730284.1881	5831677.47
S11noonNA5thon	S11	noon	N	A5	thon	39	4	28.05	31.15	730284.1881	5831677.47
S11noonNB1miel	S11	noon	N	B1	miel	39	4	28.05	31.15	730268.8783	5831680.42
S11noonNB1thon	S11	noon	N	B1	thon	39	4	28.05	31.15	730268.8783	5831680.42
S11noonNB2miel	S11	noon	N	B2	miel	39	4	28.05	31.15	730271.7775	5831682.403
S11noonNB2thon	S11	noon	N	B2	thon	39	4	28.05	31.15	730271.7775	5831682.403
S11noonNB3miel	S11	noon	N	B3	miel	39	4	28.05	31.15	730275.7957	5831682.861
S11noonNB3thon	S11	noon	N	B3	thon	39	4	28.05	31.15	730275.7957	5831682.861
S11noonNB4miel	S11	noon	N	B4	miel	39	4	28.05	31.15	730281.238	5831681.742
S11noonNB4thon	S11	noon	N	B4	thon	39	4	28.05	31.15	730281.238	5831681.742
S11noonNB5miel	S11	noon	N	B5	miel	39	4	28.05	31.15	730286.1717	5831679.555
S11noonNB5thon	S11	noon	N	B5	thon	39	4	28.05	31.15	730286.1717	5831679.555
S11noonSA1miel	S11	noon	S	A1	miel	39	4	27.6	31.9	730272.8057	5831643.407
S11noonSA1thon	S11	noon	S	A1	thon	39	4	27.6	31.9	730272.8057	5831643.407
S11noonSA2miel	S11	noon	S	A2	miel	39	4	27.6	31.9	730269.7539	5831644.068
S11noonSA2thon	S11	noon	S	A2	thon	39	4	27.6	31.9	730269.7539	5831644.068
S11noonSA3miel	S11	noon	S	A3	miel	39	4	27.6	31.9	730266.7529	5831644.78
S11noonSA3thon	S11	noon	S	A3	thon	39	4	27.6	31.9	730266.7529	5831644.78
S11noonSA4miel	S11	noon	S	A4	miel	39	4	27.6	31.9	730263.5486	5831645.645
S11noonSA4thon	S11	noon	S	A4	thon	39	4	27.6	31.9	730263.5486	5831645.645
S11noonSA5miel	S11	noon	S	A5	miel	39	4	27.6	31.9	730260.4459	5831646.408
S11noonSA5thon	S11	noon	S	A5	thon	39	4	27.6	31.9	730260.4459	5831646.408
S11noonSB1miel	S11	noon	S	B1	miel	39	4	27.6	31.9	730272.2462	5831640.151
S11noonSB1thon	S11	noon	S	B1	thon	39	4	27.6	31.9	730272.2462	5831640.151
S11noonSB2miel	S11	noon	S	B2	miel	39	4	27.6	31.9	730268.9401	5831640.762
S11noonSB2thon	S11	noon	S	B2	thon	39	4	27.6	31.9	730268.9401	5831640.762
S11noonSB3miel	S11	noon	S	B3	miel	39	4	27.6	31.9	730265.9391	5831641.626
S11noonSB3thon	S11	noon	S	B3	thon	39	4	27.6	31.9	730265.9391	5831641.626
S11noonSB4miel	S11	noon	S	B4	miel	39	4	27.6	31.9	730262.7856	5831642.389
S11noonSB4thon	S11	noon	S	B4	thon	39	4	27.6	31.9	730262.7856	5831642.389
S11noonSB5miel	S11	noon	S	B5	miel	39	4	27.6	31.9	730259.6321	5831643.254
S11noonSB5thon	S11	noon	S	B5	thon	39	4	27.6	31.9	730259.6321	5831643.254
S11noonWA1miel	S11	noon	W	A1	miel	39	4	22.55	24.2	730261.1967	5831654.5
S11noonWA1thon	S11	noon	W	A1	thon	39	4	22.55	24.2	730261.1967	5831654.5
S11noonWA2miel	S11	noon	W	A2	miel	39	4	22.55	24.2	730262.2648	5831659.179
S11noonWA2thon	S11	noon	W	A2	thon	39	4	22.55	24.2	730262.2648	5831659.179
S11noonWA3miel	S11	noon	W	A3	miel	39	4	22.55	24.2	730263.3838	5831663.961
S11noonWA3thon	S11	noon	W	A3	thon	39	4	22.55	24.2	730263.3838	5831663.961
S11noonWA4miel	S11	noon	W	A4	miel	39	4	22.55	24.2	730264.5537	5831668.386
S11noonWA4thon	S11	noon	W	A4	thon	39	4	22.55	24.2	730264.5537	5831668.386
S11noonWA5miel	S11	noon	W	A5	miel	39	4	22.55	24.2	730265.5201	5831672.607
S11noonWA5thon	S11	noon	W	A5	thon	39	4	22.55	24.2	730265.5201	5831672.607
S11noonWB1miel	S11	noon	W	B1	miel	39	4	22.55	24.2	730257.0259	5831655.721
S11noonWB1thon	S11	noon	W	B1	thon	39	4	22.55	24.2	730257.0259	5831655.721
S11noonWB2miel	S11	noon	W	B2	miel	39	4	22.55	24.2	730258.094	5831660.349
S11noonWB2thon	S11	noon	W	B2	thon	39	4	22.55	24.2	730258.094	5831660.349
S11noonWB3miel	S11	noon	W	B3	miel	39	4	22.55	24.2	730259.3656	5831664.978
S11noonWB3thon	S11	noon	W	B3	thon	39	4	22.55	24.2	730259.3656	5831664.978
S11noonWB4miel	S11	noon	W	B4	miel	39	4	22.55	24.2	730260.4337	5831669.301
S11noonWB4thon	S11	noon	W	B4	thon	39	4	22.55	24.2	730260.4337	5831669.301
S11noonWB5miel	S11	noon	W	B5	miel	39	4	22.55	24.2	730261.6036	5831673.574
S11noonWB5thon	S11	noon	W	B5	thon	39	4	22.55	24.2	730261.6036	5831673.574
S12afternoonEA1miel	S12	afternoon	E	A1	miel	33	7	30.9	30.8	730345.2498	5831735.134
S12afternoonEA1thon	S12	afternoon	E	A1	thon	33	7	30.9	30.8	730345.2498	5831735.134
S12afternoonEA2miel	S12	afternoon	E	A2	miel	33	7	30.9	30.8	730343.8866	5831731.863
S12afternoonEA2thon	S12	afternoon	E	A2	thon	33	7	30.9	30.8	730343.8866	5831731.863
S12afternoonEA3miel	S12	afternoon	E	A3	miel	33	7	30.9	30.8	730342.6597	5831728.182
S12afternoonEA3thon	S12	afternoon	E	A3	thon	33	7	30.9	30.8	730342.6597	5831728.182
S12afternoonEA4miel	S12	afternoon	E	A4	miel	33	7	30.9	30.8	730340.7512	5831722.934
S12afternoonEA4thon	S12	afternoon	E	A4	thon	33	7	30.9	30.8	730340.7512	5831722.934
S12afternoonEA5miel	S12	afternoon	E	A5	miel	33	7	30.9	30.8	730339.1835	5831718.844
S12afternoonEA5thon	S12	afternoon	E	A5	thon	33	7	30.9	30.8	730339.1835	5831718.844
S12afternoonEB1miel	S12	afternoon	E	B1	miel	33	7	30.9	30.8	730349.6122	5831733.499
S12afternoonEB1thon	S12	afternoon	E	B1	thon	33	7	30.9	30.8	730349.6122	5831733.499
S12afternoonEB2miel	S12	afternoon	E	B2	miel	33	7	30.9	30.8	730348.1808	5831730.295
S12afternoonEB2thon	S12	afternoon	E	B2	thon	33	7	30.9	30.8	730348.1808	5831730.295
S12afternoonEB3miel	S12	afternoon	E	B3	miel	33	7	30.9	30.8	730346.8857	5831726.614
S12afternoonEB3thon	S12	afternoon	E	B3	thon	33	7	30.9	30.8	730346.8857	5831726.614
S12afternoonEB4miel	S12	afternoon	E	B4	miel	33	7	30.9	30.8	730344.9772	5831721.57
S12afternoonEB4thon	S12	afternoon	E	B4	thon	33	7	30.9	30.8	730344.9772	5831721.57
S12afternoonEB5miel	S12	afternoon	E	B5	miel	33	7	30.9	30.8	730343.4095	5831717.344
S12afternoonEB5thon	S12	afternoon	E	B5	thon	33	7	30.9	30.8	730343.4095	5831717.344
S12afternoonNA1miel	S12	afternoon	N	A1	miel	33	7	29.2	29.3	730319.2597	5831738.234
S12afternoonNA1thon	S12	afternoon	N	A1	thon	33	7	29.2	29.3	730319.2597	5831738.234
S12afternoonNA2miel	S12	afternoon	N	A2	miel	33	7	29.2	29.3	730320.8956	5831743.142
S12afternoonNA2thon	S12	afternoon	N	A2	thon	33	7	29.2	29.3	730320.8956	5831743.142
S12afternoonNA3miel	S12	afternoon	N	A3	miel	33	7	29.2	29.3	730322.1906	5831747.708
S12afternoonNA3thon	S12	afternoon	N	A3	thon	33	7	29.2	29.3	730322.1906	5831747.708
S12afternoonNA4miel	S12	afternoon	N	A4	miel	33	7	29.2	29.3	730329.0749	5831746.277
S12afternoonNA4thon	S12	afternoon	N	A4	thon	33	7	29.2	29.3	730329.0749	5831746.277
S12afternoonNA5miel	S12	afternoon	N	A5	miel	33	7	29.2	29.3	730332.483	5831744.982
S12afternoonNA5thon	S12	afternoon	N	A5	thon	33	7	29.2	29.3	730332.483	5831744.982
S12afternoonNB1miel	S12	afternoon	N	B1	miel	33	7	29.2	29.3	730315.8516	5831741.029
S12afternoonNB1thon	S12	afternoon	N	B1	thon	33	7	29.2	29.3	730315.8516	5831741.029
S12afternoonNB2miel	S12	afternoon	N	B2	miel	33	7	29.2	29.3	730317.4875	5831745.595
S12afternoonNB2thon	S12	afternoon	N	B2	thon	33	7	29.2	29.3	730317.4875	5831745.595
S12afternoonNB3miel	S12	afternoon	N	B3	miel	33	7	29.2	29.3	730323.4175	5831751.253
S12afternoonNB3thon	S12	afternoon	N	B3	thon	33	7	29.2	29.3	730323.4175	5831751.253
S12afternoonNB4miel	S12	afternoon	N	B4	miel	33	7	29.2	29.3	730330.2337	5831749.685
S12afternoonNB4thon	S12	afternoon	N	B4	thon	33	7	29.2	29.3	730330.2337	5831749.685
S12afternoonNB5miel	S12	afternoon	N	B5	miel	33	7	29.2	29.3	730333.7781	5831748.458
S12afternoonNB5thon	S12	afternoon	N	B5	thon	33	7	29.2	29.3	730333.7781	5831748.458
S12afternoonSA1miel	S12	afternoon	S	A1	miel	33	7	34.55	35.05	730334.6789	5831709.094
S12afternoonSA1thon	S12	afternoon	S	A1	thon	33	7	34.55	35.05	730334.6789	5831709.094
S12afternoonSA2miel	S12	afternoon	S	A2	miel	33	7	34.55	35.05	730333.1793	5831705.345
S12afternoonSA2thon	S12	afternoon	S	A2	thon	33	7	34.55	35.05	730333.1793	5831705.345
S12afternoonSA3miel	S12	afternoon	S	A3	miel	33	7	34.55	35.05	730333.9291	5831700.301
S12afternoonSA3thon	S12	afternoon	S	A3	thon	33	7	34.55	35.05	730333.9291	5831700.301
S12afternoonSA4miel	S12	afternoon	S	A4	miel	33	7	34.55	35.05	730327.6586	5831697.956
S12afternoonSA4thon	S12	afternoon	S	A4	thon	33	7	34.55	35.05	730327.6586	5831697.956
S12afternoonSA5miel	S12	afternoon	S	A5	miel	33	7	34.55	35.05	730323.2963	5831699.455
S12afternoonSA5thon	S12	afternoon	S	A5	thon	33	7	34.55	35.05	730323.2963	5831699.455
S12afternoonSB1miel	S12	afternoon	S	B1	miel	33	7	34.55	35.05	730338.973	5831707.254
S12afternoonSB1thon	S12	afternoon	S	B1	thon	33	7	34.55	35.05	730338.973	5831707.254
S12afternoonSB2miel	S12	afternoon	S	B2	miel	33	7	34.55	35.05	730337.7461	5831703.437
S12afternoonSB2thon	S12	afternoon	S	B2	thon	33	7	34.55	35.05	730337.7461	5831703.437
S12afternoonSB3miel	S12	afternoon	S	B3	miel	33	7	34.55	35.05	730336.7237	5831696.893
S12afternoonSB3thon	S12	afternoon	S	B3	thon	33	7	34.55	35.05	730336.7237	5831696.893
S12afternoonSB4miel	S12	afternoon	S	B4	miel	33	7	34.55	35.05	730326.2272	5831693.866
S12afternoonSB4thon	S12	afternoon	S	B4	thon	33	7	34.55	35.05	730326.2272	5831693.866
S12afternoonSB5miel	S12	afternoon	S	B5	miel	33	7	34.55	35.05	730321.933	5831695.297
S12afternoonSB5thon	S12	afternoon	S	B5	thon	33	7	34.55	35.05	730321.933	5831695.297
S12afternoonWA1miel	S12	afternoon	W	A1	miel	33	7	28.1	28.7	730316.5569	5831703.408
S12afternoonWA1thon	S12	afternoon	W	A1	thon	33	7	28.1	28.7	730316.5569	5831703.408
S12afternoonWA2miel	S12	afternoon	W	A2	miel	33	7	28.1	28.7	730312.0582	5831705.453
S12afternoonWA2thon	S12	afternoon	W	A2	thon	33	7	28.1	28.7	730312.0582	5831705.453
S12afternoonWA3miel	S12	afternoon	W	A3	miel	33	7	28.1	28.7	730308.5138	5831707.975
