ID	zone	building	time	Bface	position	baitType	empty	tap_mag	tap_err	las_nig	las_ema	myr_spe	myr_sab	myr_sch	myr_gra	tet_sp	sol_fug	for_cun	for_ruf	for_fus	pla_pyg	tem_sp
S5morningWB5thon	invaded	S5	morning	W	B5	thon	no	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
S5noonNA1miel	invaded	S5	noon	N	A1	miel	no	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonNA1thon	invaded	S5	noon	N	A1	thon	no	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonNA2miel	invaded	S5	noon	N	A2	miel	no	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonNA2thon	invaded	S5	noon	N	A2	thon	no	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonNA3miel	invaded	S5	noon	N	A3	miel	no	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonNA3thon	invaded	S5	noon	N	A3	thon	no	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonNA4miel	invaded	S5	noon	N	A4	miel	no	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonNA4thon	invaded	S5	noon	N	A4	thon	no	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonNA5miel	invaded	S5	noon	N	A5	miel	no	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonNA5thon	invaded	S5	noon	N	A5	thon	no	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonNB1miel	invaded	S5	noon	N	B1	miel	no	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
S5noonNB1thon	invaded	S5	noon	N	B1	thon	no	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonNB2miel	invaded	S5	noon	N	B2	miel	no	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0
S5noonNB2thon	invaded	S5	noon	N	B2	thon	no	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
S5noonNB3miel	invaded	S5	noon	N	B3	miel	no	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonNB3thon	invaded	S5	noon	N	B3	thon	no	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonNB4miel	invaded	S5	noon	N	B4	miel	no	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0
S5noonNB4thon	invaded	S5	noon	N	B4	thon	no	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S5noonNB5miel	invaded	S5	noon	N	B5	miel	no	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
S5noonNB5thon	invaded	S5	noon	N	B5	thon	no	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
S5noonEA1miel	invaded	S5	noon	E	A1	miel	no	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0
S5noonEA1thon	invaded	S5	noon	E	A1	thon	no	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
S5noonEA2miel	invaded	S5	noon	E	A2	miel	no	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonEA2thon	invaded	S5	noon	E	A2	thon	no	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonEA3miel	invaded	S5	noon	E	A3	miel	no	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonEA3thon	invaded	S5	noon	E	A3	thon	no	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonEA4miel	invaded	S5	noon	E	A4	miel	no	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonEA4thon	invaded	S5	noon	E	A4	thon	no	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonEA5miel	invaded	S5	noon	E	A5	miel	no	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonEA5thon	invaded	S5	noon	E	A5	thon	no	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonEB1miel	invaded	S5	noon	E	B1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonEB1thon	invaded	S5	noon	E	B1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonEB2miel	invaded	S5	noon	E	B2	miel	no	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonEB2thon	invaded	S5	noon	E	B2	thon	no	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonEB3miel	invaded	S5	noon	E	B3	miel	no	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonEB3thon	invaded	S5	noon	E	B3	thon	no	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonEB4miel	invaded	S5	noon	E	B4	miel	no	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonEB4thon	invaded	S5	noon	E	B4	thon	no	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonEB5miel	invaded	S5	noon	E	B5	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonEB5thon	invaded	S5	noon	E	B5	thon	no	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonSA1miel	invaded	S5	noon	S	A1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonSA1thon	invaded	S5	noon	S	A1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonSA2miel	invaded	S5	noon	S	A2	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonSA2thon	invaded	S5	noon	S	A2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonSA3miel	invaded	S5	noon	S	A3	miel	no	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
S5noonSA3thon	invaded	S5	noon	S	A3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonSA4miel	invaded	S5	noon	S	A4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonSA4thon	invaded	S5	noon	S	A4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonSA5miel	invaded	S5	noon	S	A5	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonSA5thon	invaded	S5	noon	S	A5	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonSB1miel	invaded	S5	noon	S	B1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonSB1thon	invaded	S5	noon	S	B1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonSB2miel	invaded	S5	noon	S	B2	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonSB2thon	invaded	S5	noon	S	B2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonSB3miel	invaded	S5	noon	S	B3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonSB3thon	invaded	S5	noon	S	B3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonSB4miel	invaded	S5	noon	S	B4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonSB4thon	invaded	S5	noon	S	B4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonSB5miel	invaded	S5	noon	S	B5	miel	no	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
S5noonSB5thon	invaded	S5	noon	S	B5	thon	no	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S5noonWA1miel	invaded	S5	noon	W	A1	miel	no	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonWA1thon	invaded	S5	noon	W	A1	thon	no	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonWA2miel	invaded	S5	noon	W	A2	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonWA2thon	invaded	S5	noon	W	A2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonWA3miel	invaded	S5	noon	W	A3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonWA3thon	invaded	S5	noon	W	A3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonWA4miel	invaded	S5	noon	W	A4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonWA4thon	invaded	S5	noon	W	A4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonWA5miel	invaded	S5	noon	W	A5	miel	no	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonWA5thon	invaded	S5	noon	W	A5	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonWB1miel	invaded	S5	noon	W	B1	miel	no	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonWB1thon	invaded	S5	noon	W	B1	thon	no	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonWB2miel	invaded	S5	noon	W	B2	miel	no	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonWB2thon	invaded	S5	noon	W	B2	thon	no	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonWB3miel	invaded	S5	noon	W	B3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonWB3thon	invaded	S5	noon	W	B3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonWB4miel	invaded	S5	noon	W	B4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonWB4thon	invaded	S5	noon	W	B4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonWB5miel	invaded	S5	noon	W	B5	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5noonWB5thon	invaded	S5	noon	W	B5	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonNA1miel	invaded	S5	afternoon	N	A1	miel	no	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonNA1thon	invaded	S5	afternoon	N	A1	thon	no	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonNA2miel	invaded	S5	afternoon	N	A2	miel	no	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonNA2thon	invaded	S5	afternoon	N	A2	thon	no	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonNA3miel	invaded	S5	afternoon	N	A3	miel	no	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonNA3thon	invaded	S5	afternoon	N	A3	thon	no	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonNA4miel	invaded	S5	afternoon	N	A4	miel	no	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonNA4thon	invaded	S5	afternoon	N	A4	thon	no	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonNA5miel	invaded	S5	afternoon	N	A5	miel	no	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonNA5thon	invaded	S5	afternoon	N	A5	thon	no	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonNB1miel	invaded	S5	afternoon	N	B1	miel	no	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonNB1thon	invaded	S5	afternoon	N	B1	thon	no	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonNB2miel	invaded	S5	afternoon	N	B2	miel	no	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonNB2thon	invaded	S5	afternoon	N	B2	thon	no	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonNB3miel	invaded	S5	afternoon	N	B3	miel	no	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0
S5afternoonNB3thon	invaded	S5	afternoon	N	B3	thon	no	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0
S5afternoonNB4miel	invaded	S5	afternoon	N	B4	miel	no	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonNB4thon	invaded	S5	afternoon	N	B4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonNB5miel	invaded	S5	afternoon	N	B5	miel	no	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonNB5thon	invaded	S5	afternoon	N	B5	thon	no	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonEA1miel	invaded	S5	afternoon	E	A1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonEA1thon	invaded	S5	afternoon	E	A1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonEA2miel	invaded	S5	afternoon	E	A2	miel	no	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonEA2thon	invaded	S5	afternoon	E	A2	thon	no	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonEA3miel	invaded	S5	afternoon	E	A3	miel	no	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonEA3thon	invaded	S5	afternoon	E	A3	thon	no	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonEA4miel	invaded	S5	afternoon	E	A4	miel	no	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonEA4thon	invaded	S5	afternoon	E	A4	thon	no	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonEA5miel	invaded	S5	afternoon	E	A5	miel	no	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonEA5thon	invaded	S5	afternoon	E	A5	thon	no	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonEB1miel	invaded	S5	afternoon	E	B1	miel	no	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonEB1thon	invaded	S5	afternoon	E	B1	thon	no	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonEB2miel	invaded	S5	afternoon	E	B2	miel	no	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonEB2thon	invaded	S5	afternoon	E	B2	thon	no	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonEB3miel	invaded	S5	afternoon	E	B3	miel	no	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonEB3thon	invaded	S5	afternoon	E	B3	thon	no	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonEB4miel	invaded	S5	afternoon	E	B4	miel	no	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonEB4thon	invaded	S5	afternoon	E	B4	thon	no	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonEB5miel	invaded	S5	afternoon	E	B5	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonEB5thon	invaded	S5	afternoon	E	B5	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonSA1miel	invaded	S5	afternoon	S	A1	miel	no	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonSA1thon	invaded	S5	afternoon	S	A1	thon	no	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonSA2miel	invaded	S5	afternoon	S	A2	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonSA2thon	invaded	S5	afternoon	S	A2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonSA3miel	invaded	S5	afternoon	S	A3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonSA3thon	invaded	S5	afternoon	S	A3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonSA4miel	invaded	S5	afternoon	S	A4	miel	no	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonSA4thon	invaded	S5	afternoon	S	A4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonSA5miel	invaded	S5	afternoon	S	A5	miel	no	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonSA5thon	invaded	S5	afternoon	S	A5	thon	no	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonSB1miel	invaded	S5	afternoon	S	B1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonSB1thon	invaded	S5	afternoon	S	B1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonSB2miel	invaded	S5	afternoon	S	B2	miel	no	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonSB2thon	invaded	S5	afternoon	S	B2	thon	no	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonSB3miel	invaded	S5	afternoon	S	B3	miel	no	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonSB3thon	invaded	S5	afternoon	S	B3	thon	no	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonSB4miel	invaded	S5	afternoon	S	B4	miel	no	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonSB4thon	invaded	S5	afternoon	S	B4	thon	no	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonSB5miel	invaded	S5	afternoon	S	B5	miel	no	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonSB5thon	invaded	S5	afternoon	S	B5	thon	no	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonWA1miel	invaded	S5	afternoon	W	A1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonWA1thon	invaded	S5	afternoon	W	A1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonWA2miel	invaded	S5	afternoon	W	A2	miel	no	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonWA2thon	invaded	S5	afternoon	W	A2	thon	no	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonWA3miel	invaded	S5	afternoon	W	A3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonWA3thon	invaded	S5	afternoon	W	A3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonWA4miel	invaded	S5	afternoon	W	A4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonWA4thon	invaded	S5	afternoon	W	A4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonWA5miel	invaded	S5	afternoon	W	A5	miel	no	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonWA5thon	invaded	S5	afternoon	W	A5	thon	no	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonWB1miel	invaded	S5	afternoon	W	B1	miel	no	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonWB1thon	invaded	S5	afternoon	W	B1	thon	no	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonWB2miel	invaded	S5	afternoon	W	B2	miel	no	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonWB2thon	invaded	S5	afternoon	W	B2	thon	no	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonWB3miel	invaded	S5	afternoon	W	B3	miel	no	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonWB3thon	invaded	S5	afternoon	W	B3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonWB4miel	invaded	S5	afternoon	W	B4	miel	no	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonWB4thon	invaded	S5	afternoon	W	B4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonWB5miel	invaded	S5	afternoon	W	B5	miel	no	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
S5afternoonWB5thon	invaded	S5	afternoon	W	B5	thon	no	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
S6morningNA1miel	invaded	S6	morning	N	A1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningNA1thon	invaded	S6	morning	N	A1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningNA2miel	invaded	S6	morning	N	A2	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningNA2thon	invaded	S6	morning	N	A2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningNA3miel	invaded	S6	morning	N	A3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningNA3thon	invaded	S6	morning	N	A3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningNA4miel	invaded	S6	morning	N	A4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningNA4thon	invaded	S6	morning	N	A4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningNA5miel	invaded	S6	morning	N	A5	miel	no	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0
S6morningNA5thon	invaded	S6	morning	N	A5	thon	no	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
S6morningNB1miel	invaded	S6	morning	N	B1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningNB1thon	invaded	S6	morning	N	B1	thon	no	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
S6morningNB2miel	invaded	S6	morning	N	B2	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningNB2thon	invaded	S6	morning	N	B2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningNB3miel	invaded	S6	morning	N	B3	miel	no	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
S6morningNB3thon	invaded	S6	morning	N	B3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningNB4miel	invaded	S6	morning	N	B4	miel	no	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S6morningNB4thon	invaded	S6	morning	N	B4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningNB5miel	invaded	S6	morning	N	B5	miel	no	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0
S6morningNB5thon	invaded	S6	morning	N	B5	thon	no	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
S6morningEA1miel	invaded	S6	morning	E	A1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningEA1thon	invaded	S6	morning	E	A1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningEA2miel	invaded	S6	morning	E	A2	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningEA2thon	invaded	S6	morning	E	A2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningEA3miel	invaded	S6	morning	E	A3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningEA3thon	invaded	S6	morning	E	A3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningEA4miel	invaded	S6	morning	E	A4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningEA4thon	invaded	S6	morning	E	A4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningEA5miel	invaded	S6	morning	E	A5	miel	no	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
S6morningEA5thon	invaded	S6	morning	E	A5	thon	no	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
S6morningEB1miel	invaded	S6	morning	E	B1	miel	no	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0
S6morningEB1thon	invaded	S6	morning	E	B1	thon	no	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
S6morningEB2miel	invaded	S6	morning	E	B2	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningEB2thon	invaded	S6	morning	E	B2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningEB3miel	invaded	S6	morning	E	B3	miel	no	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
S6morningEB3thon	invaded	S6	morning	E	B3	thon	no	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0
S6morningEB4miel	invaded	S6	morning	E	B4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningEB4thon	invaded	S6	morning	E	B4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningEB5miel	invaded	S6	morning	E	B5	miel	no	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
S6morningEB5thon	invaded	S6	morning	E	B5	thon	no	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
S6morningSA1miel	invaded	S6	morning	S	A1	miel	no	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0
S6morningSA1thon	invaded	S6	morning	S	A1	thon	no	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
S6morningSA2miel	invaded	S6	morning	S	A2	miel	no	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0
S6morningSA2thon	invaded	S6	morning	S	A2	thon	no	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
S6morningSA3miel	invaded	S6	morning	S	A3	miel	no	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
S6morningSA3thon	invaded	S6	morning	S	A3	thon	no	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
S6morningSA4miel	invaded	S6	morning	S	A4	miel	no	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningSA4thon	invaded	S6	morning	S	A4	thon	no	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningSA5miel	invaded	S6	morning	S	A5	miel	no	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningSA5thon	invaded	S6	morning	S	A5	thon	no	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningSB1miel	invaded	S6	morning	S	B1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningSB1thon	invaded	S6	morning	S	B1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningSB2miel	invaded	S6	morning	S	B2	miel	no	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
S6morningSB2thon	invaded	S6	morning	S	B2	thon	no	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S6morningSB3miel	invaded	S6	morning	S	B3	miel	no	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
S6morningSB3thon	invaded	S6	morning	S	B3	thon	no	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0
S6morningSB4miel	invaded	S6	morning	S	B4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningSB4thon	invaded	S6	morning	S	B4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningSB5miel	invaded	S6	morning	S	B5	miel	no	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
S6morningSB5thon	invaded	S6	morning	S	B5	thon	no	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
S6morningWA1miel	invaded	S6	morning	W	A1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningWA1thon	invaded	S6	morning	W	A1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S6morningWA2miel	invaded	S6	morning	W	A2	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
